Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	1,3,8,9
O=C(O)C(=O)CS(=O)O	4
O=C(O)C(=O)CS(=O)(=O)O	1,4
*SC(=O)CCC[C@H](N)C(=O)O	4
CC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O	4,9
*NC(=O)[C@H](CCCCNC)NC(*)=O	4
*NC(=O)[C@H](CCCCN(C)C)NC(*)=O	4
*NC(=O)[C@H](CCCC[N+](C)(C)C)NC(*)=O	4
CC(=O)NCCCCC(=O)C(=O)O	4
N[C@@H](CCCCNC(=O)CCCC[C@@H]1SCC2NC(=O)NC21)C(=O)O	7
CC(=O)N(O)CCCC[C@H](NC(=O)CC(O)(CC(=O)N[C@@H](CCCCN(O)C(C)=O)C(=O)O)C(=O)O)C(=O)O	9
CC(C)[C@@H](NC(=O)C(CS)NC(=O)CCC[C@H](N)C(=O)O)C(=O)O	9
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O	9
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O	4
O=C(O)CCC1NC(=O)NC1=O	4
O=C(O)C(O)Cc1cnc[nH]1	4
C[N+](C)(C)[C@@H](Cc1c[nH]c(S)n1)C(=O)O	4
O=C(O)/C=C/c1c[nH]c(=S)[nH]1	4
NC(=O)C(=O)CCC(=O)O	4
C[N+](C)(C)[C@@H](Cc1c[nH]cn1)C(=O)O	4
OCC(O)c1ccc(O)c(O)c1	4
O=CC(O)c1ccc(O)c(O)c1	4
Oc1cc2cc[nH]c2cc1O	4
O=C1C=c2cc[nH]c2=CC1=O	4
O=C(O)C(O)c1ccc(O)c(O)c1	4
COc1cc(CC=O)ccc1O	4
COc1cc(CC(=O)O)ccc1O	4
COc1cc(C(O)C=O)ccc1O	4
COc1cc(C(O)C(=O)O)ccc1O	4
O=Cc1cc(O)ccc1O	4
COc1cc(CCN)ccc1O	4,9
CNC[C@H](O)c1ccc(O)c(OC)c1	4
COc1cc([C@@H](O)CN)ccc1O	4
O=C(O)Cc1cccc(O)c1	4,10
COc1cc(C(O)CO)ccc1O	4
O=C(O)CCC(NC(=O)Cc1ccc(O)cc1)C(=O)O	4
O=C(O)CNC(=O)Cc1ccc(O)cc1	4
O=C(O)CNC(=O)Cc1ccccc1	4
O=C(O)C/C=C/C=C(\O)C(=O)O	4
O=C(O)[C@@H]1Cc2cc(O)c(O)cc2N1	4,9
O=C(O)[C@H](O)Cc1ccccc1	4,9
O=C/C=C/c1ccc(O)cc1	9
COc1cc(/C=C/C=O)cc(OC)c1O	9
COc1cc(C(=O)O)cc(O)c1O	10
Oc1cccc(Cl)c1O	10
COc1cc(/C=C/C(=O)O)cc(O)c1O	9
CC(=O)N[C@H](Cc1ccccc1)C(=O)O	5
O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@@H]1O	9
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	9
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	9
C=Cc1ccc(O)cc1	9
O=C(O)CCc1ccccc1	4
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21	9
O=CCc1c[nH]c2ccc(O)cc12	4
O=C(O)Cc1c[nH]c2ccc(O)cc12	4
NCCC(=O)c1cccc(O)c1N	4
Oc1ccnc2c(O)cccc12	4
NCCC(=O)c1cc(O)ccc1N	4
Oc1ccc2nccc(O)c2c1	4
Nc1c(C(=O)O)c2nc3c(C(=O)O)cccc3oc-2cc1=O	4
O=C(O)C(=O)/C=C\c1c(O)cc(C(=O)O)[nH]c1=O	4
COc1ccc(NC=O)c(C(=O)CCNC(C)=O)c1	4
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O	4
CC(C(=O)C(=O)O)c1c[nH]c2ccccc12	4
Nc1c(O)cccc1C(=O)CC(=O)C(=O)O	4
O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12	4
NCCC(=O)c1cc(O)ccc1NC=O	4
N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O	4
Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O	4
Nc1ccc(O)cc1C(=O)CC(=O)C(=O)O	4
O=CNc1ccccc1C(=O)O	4
O=CCCc1c(O)cc(C(=O)O)[nH]c1=O	4
O=C(O)CCc1c(O)cc(C(=O)O)[nH]c1=O	4
O=C(O)C(=O)CCc1c(O)cc(C(=O)O)[nH]c1=O	4
Oc1c[nH]c2ccccc12	4
COc1ccc2[nH]cc(CCN)c2c1	4
COc1ccc2[nH]cc(CC(=O)O)c2c1	4
O=C(O)CC[C@H](C(=O)O)[C@@H](O)C(=O)O	4
O=C(O)c1cc(O)c2cc(O)ccc2n1	4
NCCC=O	5,7
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCO	0,1,5
O=C(O)CC[N+](=O)[O-]	5
N#CCCN	5
NC(CP(=O)(O)O)C(=O)O	5
NCCP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	5
C[N+](C)(C)CCP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	5
*C(=O)OC[C@H](COP(=O)(O)CCN)OC(*)=O	5
*C(=O)OC[C@H](COP(=O)(O)CC[N+](C)(C)C)OC(*)=O	5
NCC(O)P(=O)(O)O	5
CNCCP(=O)(O)O	5
CN(C)CCP(=O)(O)O	5
*C(=O)N[C@@H](COP(=O)(O)CCN)[C@H](O)/C=C/CCCCCCCCCCCCC	2,5
O=C(O)CP(=O)(O)O	5
C[C@H](CCC(=O)NCCP(=O)(O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	5
O=[Se]([O-])[O-]	5
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[Se](=O)(=O)O)[C@@H](O)[C@H]1O	5
N[C@@H](C[SeH])C(=O)O	5
C[Se]C[C@H](N)C(=O)O	5
C[Se+](C)CC[C@H](N)C(=O)O	5
C[Se]CC(NC(=O)CC[C@H](N)C(=O)O)C(=O)O	5
O=[Se](=O)(O)O	5
N[C@@H](CC[SeH])C(=O)O	5
N[C@@H](CC[Se]C[C@H](N)C(=O)O)C(=O)O	5
C[SeH]	5
N#CC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	5
CC(N)C#N	5
N#CC(N)CCC(=O)O	5
*SC[C@H](N)C(=O)O	5
*SC[C@H](NC(C)=O)C(=O)O	5
*SC[C@H](N)C(=O)NCC(=O)O	5
NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O	5
O=C1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O	0
*SC(=O)CC(C)=O	2
*SC(=O)CCC	2
*SC(=O)CC(=O)CCC	2
*SC(=O)C[C@H](O)CCC	2
*SC(=O)/C=C/CCC	2
*SC(=O)CCCCC	2
*SC(=O)CC(=O)CCCCC	2
*SC(=O)/C=C/CCCCC	2
*SC(=O)CCCCCCC	2,7
*SC(=O)CC(=O)CCCCCCC	2
*SC(=O)/C=C/CCCCCCC	2
*SC(=O)CCCCCCCCC	2
*SC(=O)CC(=O)CCCCCCCCC	2
*SC(=O)C[C@H](O)CCCCCCCCC	2
*SC(=O)/C=C/CCCCCCCCC	2
*SC(=O)CC(=O)CCCCCCCCCCC	2
*SC(=O)/C=C/CCCCCCCCCCC	2
*SC(=O)CCCCCCCCCCCCC	2,6
*SC(=O)CC(=O)CCCCCCCCCCCCC	2
*SC(=O)/C=C/CCCCCCCCCCCCC	2
*SC(=O)CCCCCCCCCCCCCCC	2
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	7
O=C(O)CCC1=C(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC(=O)O)c5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CC(=O)O)c3CCC(=O)O	7
Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)C2	7
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(CCC(=O)O)=C4C)c(CCC(=O)O)c3C	7
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C	7
C/C1=C2/N/C(=C\C3=N/C(=C\c4[nH]c(c(CCC(=O)O)c4CC(=O)O)Cc4[nH]c1c(CC(=O)O)c4CCC(=O)O)[C@@H](CCC(=O)O)[C@]3(C)CC(=O)O)[C@@H](CCC(=O)O)[C@]2(C)CC(=O)O	7
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)O)[C@H]5CC(=O)O)N4[Co+])[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O)C(C)(C)[C@@H]2CCC(=O)O	7
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@@H](C)O)[C@H]5CC(N)=O)N4[Co])[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O	7
Cc1cc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2cc1C	7
C[C@@]1(CC(N)=O)C2=N[C@@H](C[C@@]34N=C(/C=C5/[C@@H](CC(=O)O)[C@H](CCC(=O)O)/C(=C6\C(=O)CC[C@@H]7C6=N[C@H](C2)[C@H]7CC(=O)O)N5[Ni+])[C@@H](CCC(=O)O)[C@]3(C)CC(=O)N4)[C@H]1CCC(=O)O	7
C[C@@]1(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CCC(=O)O)c3CC(=O)O	7
C/C=C1C(=C\c2[nH]c(/C=C3\N=C(/C=C4\NC(=O)C(CC)=C4C)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)\NC(=O)[C@@H]\1C	7
C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O	7
CCC1C(=O)NC(Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)C1C	7
CCC1=C(C)C(Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	7
C=CC1=C(C)C(Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	7
CCC1C(=O)NC(CC2=N/C(=C/c3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)C1C	7
CCC1=C(C)C(CC2=N/C(=C/c3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	7
C=CC1=C(C)C(CC2=N/C(=C/c3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	7
*O[C@@H]1O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O*)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	0
C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C	7
CC[C@H]1c2cc3[nH]c4c(c3C)C(=O)[C@H](C(=O)OC)c4c3nc(cc4[nH]c(cc(n2)[C@@H]1C)c(C(C)=O)c4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	7
CC(C)=CCC/C(C)=C/Cc1ccccc1O	7
O=C(O)CCC(=O)C1=CC=C[C@@H](O)[C@@H]1C(=O)O	7
CC(C)=CCC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O	7
O=C(N[C@H]1COC(=O)[C@@H](NC(=O)c2cccc(O)c2O)COC(=O)[C@@H](NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O	8
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)n1	3
O=C(O)[C@@H](O)CS	4
N[C@@H](CSS(=O)(=O)O)C(=O)O	4
CC(=O)CCC(N)C(=O)O	4,5
Cn1cnc(CC=O)c1	4
Cn1cnc(CC(=O)O)c1	4
NC(=O)N[C@@H](CCC(=O)O)C(=O)O	4
COc1cccc2c(O)cc(C(=O)O)nc12	4
COc1cccc(C(=O)O)c1N	4
O=C(O)CNC(=O)Cc1c[nH]c2ccc(O)cc12	4
CC1(O)C(=O)Nc2ccccc21	4
O=CNc1ccccc1C(=O)CC(=O)O	4
O=S(=O)(O)ON=C(Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	4,9
O=C(O)/C=C\c1ccccc1O	9
O=C(O)/C=C\c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	9
N=C(CC(=O)O)C(=O)O	7
O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1	7
Cn1cc(C(N)=O)ccc1=O	7
Cn1ccc(=O)c(C(N)=O)c1	7
N[C@@H](CCC(=O)NCCS(=O)(=O)O)C(=O)O	5
CC(C)=CCC/C(C)=C/Cc1cc(C(=O)O)ccc1O	7
C/C(=C\CC12OC1(C)C(=O)c1ccccc1C2=O)CCCC(C)CCCC(C)CCCC(C)C	7
O=c1ccc2ccccc2o1	9
O=C(O)Cc1ccccc1O	4,10
OCCc1ccccc1	4
OC/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	9
Cc1ncc(C[n+]2csc(CC=O)c2C)c(N)n1	7
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O	8
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)O)C(=O)O	6
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O	6
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O)O[C@H](CO)[C@@H](O)[C@@H]1O	6
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O)O[C@H](CO)[C@@H](O)[C@@H]1O	6
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O	6
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O	6
Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1	9
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	9
Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1	9
Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1	9
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2O	9
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2O	9
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1	9
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)[C@H]2O	9
O=C1C[C@@H](c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21	9
C=CC1=C(C)[C@@H](CC2=N/C(=C\c3[nH]c(/C=C4\NC(=O)[C@H](C)\C4=C\C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	7
C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)[C@H](C)\C4=C\C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	7
*=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	7
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)[C@@H](O)[C@H]1O	7
Nc1nc(N[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(NC=O)c(=O)[nH]1	7
Nc1nc(N[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(N)c(=O)[nH]1	7
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)(O)O)C(S)=C(S)[C@@H]1N2	7
Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)COP(=O)(O)O)CN2	7
Nc1nc2ncc([C@H](O)[C@H](O)CO)nc2c(=O)[nH]1	7
C[C@@H]1Nc2nc(N)[nH]c(=O)c2N=C1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]2O)cc1	7
O=C(O)CCC(=O)N[C@@H](CCC(=O)O)C(=O)O	4
O=CCC[C@H](NC(=O)CCC(=O)O)C(=O)O	4
N/C(=N/O)NCCC[C@H](N)C(=O)O	4,9
CC(=O)NCCCC=O	4
N[C@@H](C[C@@H](O)C=O)C(=O)O	4
N[C@@H](CCC(=O)NN1CCC[C@@H]1C(=O)O)C(=O)O	5
NC[C@H](O)CC(=O)C(=O)O	5
O=C(O)c1ccc[nH]1	5
CC(C)(CO)[C@@H](O)C(=O)NCCCO	7
N=C(NCCC[C@H](N)C(=O)O)NP(=O)(O)O	4
O=C(O)C(=O)C[C@@H](O)C(=O)O	4
N[C@@H](C[C@@H](O)C(=O)O)C(=O)O	4
CCCCC/C=C\CC(=O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O	2
O=C(O)CCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O	2
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O	2
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)O)[C@@H](O)CCCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1	2
CCCCC[C@H](O)/C=C/C1=CCC(=O)[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O)OO	2
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC[C@H](O)C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	2
CCCCCC(=O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1O[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1OC(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	2
CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO	2
CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)OO	2
*C(=O)O[C@H](CO)COP(=O)(O)OCCN	2
*C(=O)OC(CO)COP(=O)(O)OC[C@H](N)C(=O)O	2
*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COC(=O)[C@H](*)N)OC(*)=O	2
*OC[C@H](COP(=O)(O)O)OC(*)=O	2
CCCO	0
*C(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(*)=O)OC(*)=O)OC(*)=O	2
*C(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O)OC(*)=O	0
CCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	0
CC[C@H](O)C(=O)O	0
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC=O	0
CC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	0,3
CCC[C@](O)(CC(=O)O)C(=O)O	0
Cc1nc2c(=O)[nH]c(=O)nc-2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1O	7
CC(C)(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	4
C[C@@H](CO)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	4
C[C@@H](CO)C(=O)O	4
C[C@@H](C=O)C(=O)O	0,4,10
CC[C@](O)(C(C)=O)C(=O)O	4
CC[C@@](C)(O)[C@@H](O)C(=O)O	4
CC(=O)[C@](C)(O)C(=O)O	0,4,7
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	8
CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H]1C	6
O=C([C@H](O)CO)[C@H](O)[C@H](O)COP(=O)(O)O	0,1
CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1N	6
