Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	3, 2, 1, 4, 5
Oc1ccnc2c(O)cccc12	54
NCCC(=O)c1cc(O)ccc1N	54
Oc1ccc2nccc(O)c2c1	54
Nc1c(C(=O)O)c2nc3c(C(=O)O)cccc3oc-2cc1=O	54
O=C(O)C(=O)/C=C\c1c(O)cc(C(=O)O)[nH]c1=O	54
COc1ccc(NC=O)c(C(=O)CCNC(C)=O)c1	54
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O	54
CC(C(=O)C(=O)O)c1c[nH]c2ccccc12	54
Nc1c(O)cccc1C(=O)CC(=O)C(=O)O	54
O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12	54
NCCC(=O)c1cc(O)ccc1NC=O	54
N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O	54
Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O	54
Nc1ccc(O)cc1C(=O)CC(=O)C(=O)O	54
O=CNc1ccccc1C(=O)O	54
O=CCCc1c(O)cc(C(=O)O)[nH]c1=O	54
O=C(O)CCc1c(O)cc(C(=O)O)[nH]c1=O	54
O=C(O)C(=O)CCc1c(O)cc(C(=O)O)[nH]c1=O	54
Oc1c[nH]c2ccccc12	54
COc1ccc2[nH]cc(CCN)c2c1	54
COc1ccc2[nH]cc(CC(=O)O)c2c1	54
O=C(O)CC[C@H](C(=O)O)[C@@H](O)C(=O)O	62
O=C(O)c1cc(O)c2cc(O)ccc2n1	54
NCCC=O	13, 56
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCO	56, 16, 58
O=C(O)CC[N+](=O)[O-]	56
N#CCCN	23, 56
NC(CP(=O)(O)O)C(=O)O	46
NCCP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	46
C[N+](C)(C)CCP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	46
*C(=O)OC[C@H](COP(=O)(O)CCN)OC(*)=O	46
*C(=O)OC[C@H](COP(=O)(O)CC[N+](C)(C)C)OC(*)=O	46
NCC(O)P(=O)(O)O	46
CNCCP(=O)(O)O	46
CN(C)CCP(=O)(O)O	46
*C(=O)N[C@@H](COP(=O)(O)CCN)[C@H](O)/C=C/CCCCCCCCCCCCC	46, 87
O=C(O)CP(=O)(O)O	46
C[C@H](CCC(=O)NCCP(=O)(O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	46
O=[Se]([O-])[O-]	27
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[Se](=O)(=O)O)[C@@H](O)[C@H]1O	27
N[C@@H](C[SeH])C(=O)O	27
C[Se]C[C@H](N)C(=O)O	27
C[Se+](C)CC[C@H](N)C(=O)O	27
C[Se]CC(NC(=O)CC[C@H](N)C(=O)O)C(=O)O	27
O=[Se](=O)(O)O	27
N[C@@H](CC[SeH])C(=O)O	27
N[C@@H](CC[Se]C[C@H](N)C(=O)O)C(=O)O	27
C[SeH]	27
N#CC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	23
CC(N)C#N	23
N#CC(N)CCC(=O)O	23
*SC[C@H](N)C(=O)O	9
*SC[C@H](NC(C)=O)C(=O)O	9
*SC[C@H](N)C(=O)NCC(=O)O	9
NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O	9
O=C1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O	68
*SC(=O)CC(C)=O	51
*SC(=O)CCC	51
*SC(=O)CC(=O)CCC	51
*SC(=O)C[C@H](O)CCC	51
*SC(=O)/C=C/CCC	51
*SC(=O)CCCCC	51
*SC(=O)CC(=O)CCCCC	51
*SC(=O)/C=C/CCCCC	51
*SC(=O)CCCCCCC	51, 144
*SC(=O)CC(=O)CCCCCCC	51
*SC(=O)/C=C/CCCCCCC	51
*SC(=O)CCCCCCCCC	51
*SC(=O)CC(=O)CCCCCCCCC	51
*SC(=O)C[C@H](O)CCCCCCCCC	51
*SC(=O)/C=C/CCCCCCCCC	51
*SC(=O)CC(=O)CCCCCCCCCCC	51
*SC(=O)/C=C/CCCCCCCCCCC	51
*SC(=O)CCCCCCCCCCCCC	51, 80
*SC(=O)CC(=O)CCCCCCCCCCCCC	51
*SC(=O)/C=C/CCCCCCCCCCCCC	51
*SC(=O)CCCCCCCCCCCCCCC	51, 112
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	66
O=C(O)CCC1=C(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC(=O)O)c5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CC(=O)O)c3CCC(=O)O	66
Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)C2	66
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(CCC(=O)O)=C4C)c(CCC(=O)O)c3C	66
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C	66
C/C1=C2/N/C(=C\C3=N/C(=C\c4[nH]c(c(CCC(=O)O)c4CC(=O)O)Cc4[nH]c1c(CC(=O)O)c4CCC(=O)O)[C@@H](CCC(=O)O)[C@]3(C)CC(=O)O)[C@@H](CCC(=O)O)[C@]2(C)CC(=O)O	66
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)O)[C@H]5CC(=O)O)N4[Co+])[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O)C(C)(C)[C@@H]2CCC(=O)O	66
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@@H](C)O)[C@H]5CC(N)=O)N4[Co])[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O	66
Cc1cc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2cc1C	66
C[C@@]1(CC(N)=O)C2=N[C@@H](C[C@@]34N=C(/C=C5/[C@@H](CC(=O)O)[C@H](CCC(=O)O)/C(=C6\C(=O)CC[C@@H]7C6=N[C@H](C2)[C@H]7CC(=O)O)N5[Ni+])[C@@H](CCC(=O)O)[C@]3(C)CC(=O)N4)[C@H]1CCC(=O)O	66
C[C@@]1(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CCC(=O)O)c3CC(=O)O	66
C/C=C1C(=C\c2[nH]c(/C=C3\N=C(/C=C4\NC(=O)C(CC)=C4C)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)\NC(=O)[C@@H]\1C	66
C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O	66
CCC1C(=O)NC(Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)C1C	66
CCC1=C(C)C(Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	66
C=CC1=C(C)C(Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	66
CCC1C(=O)NC(CC2=N/C(=C/c3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)C1C	66
CCC1=C(C)C(CC2=N/C(=C/c3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	66
C=CC1=C(C)C(CC2=N/C(=C/c3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	66
*O[C@@H]1O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O*)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	70
C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C	66
CC[C@H]1c2cc3[nH]c4c(c3C)C(=O)[C@H](C(=O)OC)c4c3nc(cc4[nH]c(cc(n2)[C@@H]1C)c(C(C)=O)c4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	66
CC(C)=CCC/C(C)=C/Cc1ccccc1O	96
O=C(O)CCC(=O)C1=CC=C[C@@H](O)[C@@H]1C(=O)O	96
CC(C)=CCC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O	96
O=C(N[C@H]1COC(=O)[C@@H](NC(=O)c2cccc(O)c2O)COC(=O)[C@@H](NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O	117
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)n1	25
O=C(O)[C@@H](O)CS	30
N[C@@H](CSS(=O)(=O)O)C(=O)O	30
CC(=O)CCC(N)C(=O)O	63, 42
Cn1cnc(CC=O)c1	64
Cn1cnc(CC(=O)O)c1	64
NC(=O)N[C@@H](CCC(=O)O)C(=O)O	64
COc1cccc2c(O)cc(C(=O)O)nc12	54
COc1cccc(C(=O)O)c1N	54
O=C(O)CNC(=O)Cc1c[nH]c2ccc(O)cc12	54
CC1(O)C(=O)Nc2ccccc21	54
O=CNc1ccccc1C(=O)CC(=O)O	54
O=S(=O)(O)ON=C(Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	88, 54
O=C(O)/C=C\c1ccccc1O	31
O=C(O)/C=C\c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	31
N=C(CC(=O)O)C(=O)O	8
O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1	8
Cn1cc(C(N)=O)ccc1=O	8
Cn1ccc(=O)c(C(N)=O)c1	8
N[C@@H](CCC(=O)NCCS(=O)(=O)O)C(=O)O	37
CC(C)=CCC/C(C)=C/Cc1cc(C(=O)O)ccc1O	96
C/C(=C\CC12OC1(C)C(=O)c1ccccc1C2=O)CCCC(C)CCCC(C)CCCC(C)C	96
O=c1ccc2ccccc2o1	31
O=C(O)Cc1ccccc1O	40, 111
OCCc1ccccc1	40
OC/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	91
Cc1ncc(C[n+]2csc(CC=O)c2C)c(N)n1	7
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O	34
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)O)C(=O)O	79
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O	79
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O)O[C@H](CO)[C@@H](O)[C@@H]1O	79
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O)O[C@H](CO)[C@@H](O)[C@@H]1O	79
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O	79
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O	79
Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1	123
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	130, 122
Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1	145, 122
Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1	122, 145
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2O	122
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2O	122
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1	145, 122
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)[C@H]2O	122
O=C1C[C@@H](c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21	122
C=CC1=C(C)[C@@H](CC2=N/C(=C\c3[nH]c(/C=C4\NC(=O)[C@H](C)\C4=C\C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	66
C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)[C@H](C)\C4=C\C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	66
*=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	129
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)[C@@H](O)[C@H]1O	82
Nc1nc(N[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(NC=O)c(=O)[nH]1	81
Nc1nc(N[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(N)c(=O)[nH]1	81
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)(O)O)C(S)=C(S)[C@@H]1N2	81
Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)COP(=O)(O)O)CN2	81
Nc1nc2ncc([C@H](O)[C@H](O)CO)nc2c(=O)[nH]1	81
C[C@@H]1Nc2nc(N)[nH]c(=O)c2N=C1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]2O)cc1	81
O=C(O)CCC(=O)N[C@@H](CCC(=O)O)C(=O)O	22
O=CCC[C@H](NC(=O)CCC(=O)O)C(=O)O	22
N/C(=N/O)NCCC[C@H](N)C(=O)O	22, 5
CC(=O)NCCCC=O	22
N[C@@H](C[C@@H](O)C=O)C(=O)O	22
N[C@@H](CCC(=O)NN1CCC[C@@H]1C(=O)O)C(=O)O	42
NC[C@H](O)CC(=O)C(=O)O	42
O=C(O)c1ccc[nH]1	42
CC(C)(CO)[C@@H](O)C(=O)NCCCO	13
N=C(NCCC[C@H](N)C(=O)O)NP(=O)(O)O	22
O=C(O)C(=O)C[C@@H](O)C(=O)O	22
N[C@@H](C[C@@H](O)C(=O)O)C(=O)O	22
CCCCC/C=C\CC(=O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O	115
O=C(O)CCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O	115
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O	115
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)O)[C@@H](O)CCCC(=O)O	115
CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1	115
CCCCC[C@H](O)/C=C/C1=CCC(=O)[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O)OO	115
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC[C@H](O)C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC[C@H](O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	115
CCCCCC(=O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(=O)O	115
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)O	115
CCCCC[C@H](O)/C=C/[C@H]1O[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC[C@H](O)/C=C/[C@H]1OC(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	115
CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO	115
CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)OO	115
*C(=O)O[C@H](CO)COP(=O)(O)OCCN	78
*C(=O)OC(CO)COP(=O)(O)OC[C@H](N)C(=O)O	78
*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COC(=O)[C@H](*)N)OC(*)=O	78
*OC[C@H](COP(=O)(O)O)OC(*)=O	135
CCCO	58
*C(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(*)=O)OC(*)=O)OC(*)=O	78
*C(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O)OC(*)=O	57
CCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	58
CC[C@H](O)C(=O)O	58
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC=O	58
CC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	47, 3
CCC[C@](O)(CC(=O)O)C(=O)O	47
Cc1nc2c(=O)[nH]c(=O)nc-2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1O	26
CC(C)(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	52
C[C@@H](CO)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	52
C[C@@H](CO)C(=O)O	52
C[C@@H](C=O)C(=O)O	52, 58, 140
CC[C@](O)(C(C)=O)C(=O)O	49
CC[C@@](C)(O)[C@@H](O)C(=O)O	49
CC(=O)[C@](C)(O)C(=O)O	35, 49, 13, 38
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	109
CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H]1C	69
O=C([C@H](O)CO)[C@H](O)[C@H](O)COP(=O)(O)O	33, 19
CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1N	80
CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	80
CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)O)C[C@@H](O[C@]4(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	80
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	80
C[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H](O)C(=O)O	10, 16, 38
C/C(=C\C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	10, 16, 38
C[C@H](C(=O)O)[C@H](O)C(=O)O	38
C[C@H](C(=O)O)C(=O)C(=O)O	38
C[C@@H](C(=O)O)[C@@H](O)C(=O)O	38
C[C@H](C(=O)O)[C@@H](O)C(=O)O	49, 38
CC(O)(CC(=O)C(=O)O)C(=O)O	36, 38
C[C@](O)(C[C@H](N)C(=O)O)C(=O)O	38
C=C(CC(=O)C(=O)O)C(=O)O	36, 38
*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
*C(=O)OC[C@H](CO[C@@H]1O[C@H](COC(*)=O)[C@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](COP(=O)(O)OC[C@@H](O)CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
